19968;840;21;20;20;19;0
19975;861;21;20;20;19;0
19978;882;21;20;20;19;0
19979;903;21;20;20;19;0
19981;924;21;20;20;19;0
19982;945;21;20;20;19;0
19987;966;21;20;20;19;0
19988;987;21;20;20;19;0
19990;0;42;20;20;19;0
19994;21;42;20;20;19;0
19996;42;42;20;20;19;0
19999;63;42;20;20;19;0
20002;84;42;20;20;19;0
20004;105;42;20;20;19;0
20005;126;42;20;20;19;0
20006;147;42;20;20;19;0
20010;168;42;20;20;19;0
20013;189;42;20;20;19;0
20026;210;42;20;20;19;0
20027;231;42;20;20;19;0
20029;252;42;20;20;19;0
20040;273;42;20;20;19;0
20041;294;42;20;20;19;0
20043;315;42;20;20;19;0
20048;336;42;20;20;19;0
20056;357;42;20;20;19;0
20063;378;42;20;20;19;0
20064;399;42;20;20;19;0
20080;420;42;20;20;19;0
20081;441;42;20;20;19;0
20094;462;42;20;20;19;0
20102;483;42;20;20;19;0
20107;504;42;20;20;19;0
20108;525;42;20;20;19;0
20110;546;42;20;20;19;0
20116;567;42;20;20;19;0
20123;588;42;20;20;19;0
20129;609;42;20;20;19;0
20135;630;42;20;20;19;0
20139;651;42;20;20;19;0
20142;672;42;20;20;19;0
20154;693;42;20;20;19;0
20160;714;42;20;20;19;0
20170;735;42;20;20;19;0
20174;756;42;20;20;19;0
20182;777;42;20;20;19;0
20184;798;42;20;20;19;0
20195;819;42;20;20;19;0
20197;840;42;20;20;19;0
20204;861;42;20;20;19;0
20214;882;42;20;20;19;0
20215;903;42;20;20;19;0
20219;924;42;20;20;19;0
20221;945;42;20;20;19;0
20225;966;42;20;20;19;0
20240;987;42;20;20;19;0
20249;0;63;20;20;19;0
20250;21;63;20;20;19;0
20256;42;63;20;20;19;0
20260;63;63;20;20;19;0
20294;84;63;20;20;19;0
20301;105;63;20;20;19;0
20303;126;63;20;20;19;0
20307;147;63;20;20;19;0
20309;168;63;20;20;19;0
20313;189;63;20;20;19;0
20316;210;63;20;20;19;0
20320;231;63;20;20;19;0
20339;252;63;20;20;19;0
20351;273;63;20;20;19;0
20358;294;63;20;20;19;0
20379;0;0;20;20;19;0
20391;336;63;20;20;19;0
20415;357;63;20;20;19;0
20445;378;63;20;20;19;0
20449;399;63;20;20;19;0
20462;420;63;20;20;19;0
20491;441;63;20;20;19;0
20497;462;63;20;20;19;0
20498;483;63;20;20;19;0
20505;504;63;20;20;19;0
20551;525;63;20;20;19;0
20559;546;63;20;20;19;0
20570;567;63;20;20;19;0
20572;588;63;20;20;19;0
20596;609;63;20;20;19;0
20598;630;63;20;20;19;0
20658;651;63;20;20;19;0
20659;672;63;20;20;19;0
20663;693;63;20;20;19;0
20670;714;63;20;20;19;0
20687;735;63;20;20;19;0
20729;756;63;20;20;19;0
20760;777;63;20;20;19;0
20786;798;63;20;20;19;0
20801;819;63;20;20;19;0
20805;840;63;20;20;19;0
20808;861;63;20;20;19;0
20809;882;63;20;20;19;0
20813;903;63;20;20;19;0
20820;924;63;20;20;19;0
20837;945;63;20;20;19;0
20839;966;63;20;20;19;0
20840;987;63;20;20;19;0
20843;0;84;20;20;19;0
20844;21;84;20;20;19;0
20851;42;84;20;20;19;0
20852;63;84;20;20;19;0
20854;84;84;20;20;19;0
20855;105;84;20;20;19;0
20859;126;84;20;20;19;0
20869;147;84;20;20;19;0
20877;168;84;20;20;19;0
20882;189;84;20;20;19;0
20889;210;84;20;20;19;0
20912;231;84;20;20;19;0
20914;252;84;20;20;19;0
20915;273;84;20;20;19;0
20917;294;84;20;20;19;0
20919;315;84;20;20;19;0
20923;336;84;20;20;19;0
20928;357;84;20;20;19;0
20934;378;84;20;20;19;0
20960;399;84;20;20;19;0
20986;420;84;20;20;19;0
20987;441;84;20;20;19;0
20998;462;84;20;20;19;0
20999;483;84;20;20;19;0
21010;504;84;20;20;19;0
21018;525;84;20;20;19;0
21024;546;84;20;20;19;0
21029;567;84;20;20;19;0
21033;588;84;20;20;19;0
21034;609;84;20;20;19;0
21035;630;84;20;20;19;0
21040;651;84;20;20;19;0
21046;672;84;20;20;19;0
21050;693;84;20;20;19;0
21069;714;84;20;20;19;0
21073;735;84;20;20;19;0
21083;756;84;20;20;19;0
21097;777;84;20;20;19;0
21133;798;84;20;20;19;0
21147;819;84;20;20;19;0
21151;840;84;20;20;19;0
21152;861;84;20;20;19;0
21160;882;84;20;20;19;0
21161;903;84;20;20;19;0
21162;924;84;20;20;19;0
21205;945;84;20;20;19;0
21218;966;84;20;20;19;0
21253;987;84;20;20;19;0
21270;0;105;20;20;19;0
21271;21;105;20;20;19;0
21273;42;105;20;20;19;0
21306;63;105;20;20;19;0
21312;84;105;20;20;19;0
21313;105;105;20;20;19;0
21319;126;105;20;20;19;0
21333;147;105;20;20;19;0
21334;168;105;20;20;19;0
21335;189;105;20;20;19;0
21344;210;105;20;20;19;0
21345;231;105;20;20;19;0
21364;252;105;20;20;19;0
21378;273;105;20;20;19;0
21382;294;105;20;20;19;0
21385;315;105;20;20;19;0
21388;336;105;20;20;19;0
21407;357;105;20;20;19;0
21416;378;105;20;20;19;0
21421;399;105;20;20;19;0
21426;420;105;20;20;19;0
21435;441;105;20;20;19;0
21448;462;105;20;20;19;0
21449;483;105;20;20;19;0
21450;504;105;20;20;19;0
21451;525;105;20;20;19;0
21452;546;105;20;20;19;0
21453;567;105;20;20;19;0
21457;588;105;20;20;19;0
21462;609;105;20;20;19;0
21463;630;105;20;20;19;0
21464;651;105;20;20;19;0
21475;672;105;20;20;19;0
21476;693;105;20;20;19;0
21478;714;105;20;20;19;0
21482;735;105;20;20;19;0
21483;756;105;20;20;19;0
21487;777;105;20;20;19;0
21488;798;105;20;20;19;0
21491;819;105;20;20;19;0
21495;840;105;20;20;19;0
21507;861;105;20;20;19;0
21508;882;105;20;20;19;0
21512;903;105;20;20;19;0
21517;924;105;20;20;19;0
21518;945;105;20;20;19;0
21521;966;105;20;20;19;0
21527;987;105;20;20;19;0
21542;0;126;20;20;19;0
21543;21;126;20;20;19;0
21548;42;126;20;20;19;0
21551;63;126;20;20;19;0
21560;84;126;20;20;19;0
21568;105;126;20;20;19;0
21574;126;126;20;20;19;0
21578;147;126;20;20;19;0
21592;168;126;20;20;19;0
21602;189;126;20;20;19;0
21606;210;126;20;20;19;0
21608;231;126;20;20;19;0
21618;252;126;20;20;19;0
21619;273;126;20;20;19;0
21621;294;126;20;20;19;0
21628;315;126;20;20;19;0
21629;336;126;20;20;19;0
21644;357;126;20;20;19;0
21650;378;126;20;20;19;0
21653;399;126;20;20;19;0
21654;420;126;20;20;19;0
21656;441;126;20;20;19;0
21683;462;126;20;20;19;0
21688;483;126;20;20;19;0
21697;504;126;20;20;19;0
21703;525;126;20;20;19;0
21704;546;126;20;20;19;0
21710;567;126;20;20;19;0
21729;588;126;20;20;19;0
21734;609;126;20;20;19;0
21738;315;63;20;20;19;0
21807;651;126;20;20;19;0
21830;672;126;20;20;19;0
21834;693;126;20;20;19;0
21855;714;126;20;20;19;0
21857;735;126;20;20;19;0
21861;756;126;20;20;19;0
21862;777;126;20;20;19;0
21908;798;126;20;20;19;0
21916;819;126;20;20;19;0
21934;840;126;20;20;19;0
21966;861;126;20;20;19;0
21978;882;126;20;20;19;0
21982;903;126;20;20;19;0
21992;924;126;20;20;19;0
21999;945;126;20;20;19;0
22013;966;126;20;20;19;0
22043;987;126;20;20;19;0
22066;0;147;20;20;19;0
22079;21;147;20;20;19;0
22103;42;147;20;20;19;0
22108;63;147;20;20;19;0
22114;84;147;20;20;19;0
22120;105;147;20;20;19;0
22132;126;147;20;20;19;0
22165;147;147;20;20;19;0
22238;168;147;20;20;19;0
22240;189;147;20;20;19;0
22244;210;147;20;20;19;0
22253;231;147;20;20;19;0
22270;252;147;20;20;19;0
22290;273;147;20;20;19;0
22294;294;147;20;20;19;0
22312;315;147;20;20;19;0
22320;336;147;20;20;19;0
22343;357;147;20;20;19;0
22351;378;147;20;20;19;0
22359;399;147;20;20;19;0
22495;420;147;20;20;19;0
22530;441;147;20;20;19;0
22533;462;147;20;20;19;0
22534;483;147;20;20;19;0
22561;504;147;20;20;19;0
22577;525;147;20;20;19;0
22612;546;147;20;20;19;0
22626;567;147;20;20;19;0
22687;588;147;20;20;19;0
22696;609;147;20;20;19;0
22721;630;147;20;20;19;0
22750;651;147;20;20;19;0
22768;672;147;20;20;19;0
22774;693;147;20;20;19;0
22778;714;147;20;20;19;0
22788;735;147;20;20;19;0
22797;756;147;20;20;19;0
22806;777;147;20;20;19;0
22810;798;147;20;20;19;0
22815;819;147;20;20;19;0
22816;840;147;20;20;19;0
22818;861;147;20;20;19;0
22823;882;147;20;20;19;0
22825;903;147;20;20;19;0
22826;924;147;20;20;19;0
22833;945;147;20;20;19;0
22836;966;147;20;20;19;0
22855;987;147;20;20;19;0
22863;0;168;20;20;19;0
22870;21;168;20;20;19;0
22871;42;168;20;20;19;0
22909;63;168;20;20;19;0
22914;84;168;20;20;19;0
22937;105;168;20;20;19;0
22987;126;168;20;20;19;0
23186;147;168;20;20;19;0
23376;168;168;20;20;19;0
23383;189;168;20;20;19;0
23384;210;168;20;20;19;0
23396;231;168;20;20;19;0
23398;252;168;20;20;19;0
23416;273;168;20;20;19;0
23427;294;168;20;20;19;0
23432;315;168;20;20;19;0
23433;336;168;20;20;19;0
23436;357;168;20;20;19;0
23450;378;168;20;20;19;0
23453;399;168;20;20;19;0
23454;420;168;20;20;19;0
23458;441;168;20;20;19;0
23459;462;168;20;20;19;0
23460;483;168;20;20;19;0
23475;504;168;20;20;19;0
23478;525;168;20;20;19;0
23481;546;168;20;20;19;0
23494;567;168;20;20;19;0
23504;588;168;20;20;19;0
23519;609;168;20;20;19;0
23526;630;168;20;20;19;0
23542;651;168;20;20;19;0
23545;672;168;20;20;19;0
23546;693;168;20;20;19;0
23547;714;168;20;20;19;0
23556;735;168;20;20;19;0
23558;756;168;20;20;19;0
23559;777;168;20;20;19;0
23563;798;168;20;20;19;0
23565;819;168;20;20;19;0
23567;840;168;20;20;19;0
23569;861;168;20;20;19;0
23572;882;168;20;20;19;0
23578;903;168;20;20;19;0
23601;924;168;20;20;19;0
23613;945;168;20;20;19;0
23616;966;168;20;20;19;0
23618;987;168;20;20;19;0
23621;0;189;20;20;19;0
23627;21;189;20;20;19;0
23631;42;189;20;20;19;0
23637;63;189;20;20;19;0
23652;84;189;20;20;19;0
23660;105;189;20;20;19;0
23679;126;189;20;20;19;0
23707;147;189;20;20;19;0
23721;168;189;20;20;19;0
23798;189;189;20;20;19;0
23996;210;189;20;20;19;0
24037;231;189;20;20;19;0
24038;252;189;20;20;19;0
24040;273;189;20;20;19;0
24046;294;189;20;20;19;0
24049;315;189;20;20;19;0
24050;336;189;20;20;19;0
24052;357;189;20;20;19;0
24065;378;189;20;20;19;0
24067;399;189;20;20;19;0
24072;420;189;20;20;19;0
24076;441;189;20;20;19;0
24102;462;189;20;20;19;0
24103;483;189;20;20;19;0
24107;504;189;20;20;19;0
24110;525;189;20;20;19;0
24118;546;189;20;20;19;0
24120;567;189;20;20;19;0
24149;588;189;20;20;19;0
24163;609;189;20;20;19;0
24171;630;189;20;20;19;0
24178;651;189;20;20;19;0
24179;672;189;20;20;19;0
24180;693;189;20;20;19;0
24182;714;189;20;20;19;0
24184;735;189;20;20;19;0
24185;756;189;20;20;19;0
24189;777;189;20;20;19;0
24190;798;189;20;20;19;0
24202;819;189;20;20;19;0
24207;840;189;20;20;19;0
24212;861;189;20;20;19;0
24215;882;189;20;20;19;0
24217;903;189;20;20;19;0
24223;924;189;20;20;19;0
24230;945;189;20;20;19;0
24231;966;189;20;20;19;0
24237;987;189;20;20;19;0
24282;0;210;20;20;19;0
24285;21;210;20;20;19;0
24287;42;210;20;20;19;0
24288;63;210;20;20;19;0
24290;84;210;20;20;19;0
24291;105;210;20;20;19;0
24314;126;210;20;20;19;0
24320;147;210;20;20;19;0
24324;168;210;20;20;19;0
24335;189;210;20;20;19;0
24341;210;210;20;20;19;0
24377;231;210;20;20;19;0
24378;252;210;20;20;19;0
24392;273;210;20;20;19;0
24402;294;210;20;20;19;0
24403;315;210;20;20;19;0
24433;336;210;20;20;19;0
24448;357;210;20;20;19;0
24452;378;210;20;20;19;0
24453;399;210;20;20;19;0
24456;420;210;20;20;19;0
24459;441;210;20;20;19;0
24460;462;210;20;20;19;0
24471;483;210;20;20;19;0
24489;504;210;20;20;19;0
24515;525;210;20;20;19;0
24525;546;210;20;20;19;0
24535;567;210;20;20;19;0
24537;588;210;20;20;19;0
24555;609;210;20;20;19;0
24590;630;210;20;20;19;0
24597;651;210;20;20;19;0
24605;672;210;20;20;19;0
24613;693;210;20;20;19;0
24615;714;210;20;20;19;0
24616;735;210;20;20;19;0
24635;756;210;20;20;19;0
24674;777;210;20;20;19;0
24680;798;210;20;20;19;0
24687;819;210;20;20;19;0
24694;840;210;20;20;19;0
24744;861;210;20;20;19;0
24773;882;210;20;20;19;0
24779;903;210;20;20;19;0
24796;924;210;20;20;19;0
24815;945;210;20;20;19;0
24819;966;210;20;20;19;0
24847;987;210;20;20;19;0
24859;0;231;20;20;19;0
24863;21;231;20;20;19;0
24871;42;231;20;20;19;0
24931;63;231;20;20;19;0
24935;84;231;20;20;19;0
24950;105;231;20;20;19;0
25033;126;231;20;20;19;0
25103;147;231;20;20;19;0
25104;168;231;20;20;19;0
25105;189;231;20;20;19;0
25110;210;231;20;20;19;0
25130;231;231;20;20;19;0
25138;252;231;20;20;19;0
25142;273;231;20;20;19;0
25143;294;231;20;20;19;0
25151;315;231;20;20;19;0
25152;336;231;20;20;19;0
25159;357;231;20;20;19;0
25163;378;231;20;20;19;0
25165;399;231;20;20;19;0
25171;420;231;20;20;19;0
25172;441;231;20;20;19;0
25176;462;231;20;20;19;0
25187;483;231;20;20;19;0
25214;504;231;20;20;19;0
25226;525;231;20;20;19;0
25235;546;231;20;20;19;0
25237;567;231;20;20;19;0
25238;588;231;20;20;19;0
25240;609;231;20;20;19;0
25253;630;231;20;20;19;0
25265;651;231;20;20;19;0
25269;672;231;20;20;19;0
25293;693;231;20;20;19;0
25302;714;231;20;20;19;0
25307;735;231;20;20;19;0
25308;756;231;20;20;19;0
25321;777;231;20;20;19;0
25343;798;231;20;20;19;0
25345;819;231;20;20;19;0
25353;840;231;20;20;19;0
25366;861;231;20;20;19;0
25377;882;231;20;20;19;0
25381;903;231;20;20;19;0
25442;924;231;20;20;19;0
25463;945;231;20;20;19;0
25481;966;231;20;20;19;0
25490;987;231;20;20;19;0
25506;0;252;20;20;19;0
25509;21;252;20;20;19;0
25511;42;252;20;20;19;0
25512;63;252;20;20;19;0
25552;84;252;20;20;19;0
25563;105;252;20;20;19;0
25582;126;252;20;20;19;0
25588;147;252;20;20;19;0
25601;168;252;20;20;19;0
25628;189;252;20;20;19;0
25630;210;252;20;20;19;0
25668;231;252;20;20;19;0
25703;252;252;20;20;19;0
25747;273;252;20;20;19;0
25773;294;252;20;20;19;0
25791;315;252;20;20;19;0
25799;336;252;20;20;19;0
25802;357;252;20;20;19;0
25803;378;252;20;20;19;0
25812;399;252;20;20;19;0
25841;420;252;20;20;19;0
25842;441;252;20;20;19;0
25885;462;252;20;20;19;0
25903;483;252;20;20;19;0
25910;504;252;20;20;19;0
25913;525;252;20;20;19;0
25915;546;252;20;20;19;0
25918;567;252;20;20;19;0
25925;588;252;20;20;19;0
25928;609;252;20;20;19;0
25937;630;252;20;20;19;0
25943;651;252;20;20;19;0
25954;672;252;20;20;19;0
25955;693;252;20;20;19;0
25968;714;252;20;20;19;0
25972;735;252;20;20;19;0
25976;756;252;20;20;19;0
25991;777;252;20;20;19;0
26009;798;252;20;20;19;0
26029;819;252;20;20;19;0
26032;840;252;20;20;19;0
26039;861;252;20;20;19;0
26041;882;252;20;20;19;0
26044;903;252;20;20;19;0
26049;924;252;20;20;19;0
26053;945;252;20;20;19;0
26080;966;252;20;20;19;0
26085;987;252;20;20;19;0
26087;0;273;20;20;19;0
26102;21;273;20;20;19;0
26126;42;273;20;20;19;0
26159;63;273;20;20;19;0
26178;84;273;20;20;19;0
26179;105;273;20;20;19;0
26202;126;273;20;20;19;0
26222;147;273;20;20;19;0
26234;168;273;20;20;19;0
26242;189;273;20;20;19;0
26262;210;273;20;20;19;0
26263;231;273;20;20;19;0
26283;252;273;20;20;19;0
26292;273;273;20;20;19;0
26356;294;273;20;20;19;0
26366;315;273;20;20;19;0
26368;336;273;20;20;19;0
26371;357;273;20;20;19;0
26376;378;273;20;20;19;0
26377;399;273;20;20;19;0
26379;420;273;20;20;19;0
26381;441;273;20;20;19;0
26395;462;273;20;20;19;0
26397;483;273;20;20;19;0
26408;504;273;20;20;19;0
26410;525;273;20;20;19;0
26412;546;273;20;20;19;0
26426;567;273;20;20;19;0
26432;588;273;20;20;19;0
26448;609;273;20;20;19;0
26463;630;273;20;20;19;0
26469;651;273;20;20;19;0
26479;672;273;20;20;19;0
26481;693;273;20;20;19;0
26494;714;273;20;20;19;0
26495;735;273;20;20;19;0
26497;756;273;20;20;19;0
26522;777;273;20;20;19;0
26524;798;273;20;20;19;0
26525;819;273;20;20;19;0
26576;840;273;20;20;19;0
26579;861;273;20;20;19;0
26597;882;273;20;20;19;0
26631;903;273;20;20;19;0
26641;924;273;20;20;19;0
26679;945;273;20;20;19;0
26681;966;273;20;20;19;0
26684;987;273;20;20;19;0
26723;0;294;20;20;19;0
26725;21;294;20;20;19;0
26758;42;294;20;20;19;0
26781;63;294;20;20;19;0
26790;84;294;20;20;19;0
26799;105;294;20;20;19;0
26816;126;294;20;20;19;0
26820;147;294;20;20;19;0
26834;168;294;20;20;19;0
26869;189;294;20;20;19;0
26893;210;294;20;20;19;0
26997;231;294;20;20;19;0
27004;252;294;20;20;19;0
27138;273;294;20;20;19;0
27155;294;294;20;20;19;0
27161;315;294;20;20;19;0
27169;336;294;20;20;19;0
27171;357;294;20;20;19;0
27193;378;294;20;20;19;0
27211;399;294;20;20;19;0
27231;420;294;20;20;19;0
27284;441;294;20;20;19;0
27298;462;294;20;20;19;0
27424;483;294;20;20;19;0
27425;504;294;20;20;19;0
27426;525;294;20;20;19;0
27465;546;294;20;20;19;0
27489;567;294;20;20;19;0
27490;588;294;20;20;19;0
27491;609;294;20;20;19;0
27492;630;294;20;20;19;0
27493;651;294;20;20;19;0
27494;672;294;20;20;19;0
27511;693;294;20;20;19;0
27515;714;294;20;20;19;0
27530;735;294;20;20;19;0
27578;756;294;20;20;19;0
27584;777;294;20;20;19;0
27585;798;294;20;20;19;0
27599;819;294;20;20;19;0
27668;840;294;20;20;19;0
27683;861;294;20;20;19;0
27700;882;294;20;20;19;0
27704;903;294;20;20;19;0
27714;924;294;20;20;19;0
27721;945;294;20;20;19;0
27744;966;294;20;20;19;0
27745;987;294;20;20;19;0
27748;0;315;20;20;19;0
27770;21;315;20;20;19;0
27785;42;315;20;20;19;0
27792;63;315;20;20;19;0
27794;84;315;20;20;19;0
27801;105;315;20;20;19;0
27809;126;315;20;20;19;0
27841;147;315;20;20;19;0
27861;168;315;20;20;19;0
27880;189;315;20;20;19;0
27891;210;315;20;20;19;0
27915;231;315;20;20;19;0
27922;252;315;20;20;19;0
27927;273;315;20;20;19;0
27954;294;315;20;20;19;0
27963;315;315;20;20;19;0
27973;336;315;20;20;19;0
27979;357;315;20;20;19;0
27987;378;315;20;20;19;0
28020;399;315;20;20;19;0
28023;420;315;20;20;19;0
28040;441;315;20;20;19;0
28065;462;315;20;20;19;0
28082;483;315;20;20;19;0
28136;504;315;20;20;19;0
28151;525;315;20;20;19;0
28154;546;315;20;20;19;0
28165;567;315;20;20;19;0
28198;588;315;20;20;19;0
28204;609;315;20;20;19;0
28216;630;315;20;20;19;0
28271;651;315;20;20;19;0
28310;672;315;20;20;19;0
28330;693;315;20;20;19;0
28331;714;315;20;20;19;0
28357;735;315;20;20;19;0
28363;756;315;20;20;19;0
28385;777;315;20;20;19;0
28393;798;315;20;20;19;0
28448;819;315;20;20;19;0
28450;840;315;20;20;19;0
28689;861;315;20;20;19;0
28760;882;315;20;20;19;0
28779;903;315;20;20;19;0
28781;924;315;20;20;19;0
28783;945;315;20;20;19;0
28789;966;315;20;20;19;0
28809;987;315;20;20;19;0
28818;0;336;20;20;19;0
28856;21;336;20;20;19;0
28857;42;336;20;20;19;0
28858;63;336;20;20;19;0
28866;84;336;20;20;19;0
28888;105;336;20;20;19;0
28909;126;336;20;20;19;0
28921;147;336;20;20;19;0
28961;168;336;20;20;19;0
28982;189;336;20;20;19;0
29031;210;336;20;20;19;0
29066;231;336;20;20;19;0
29105;252;336;20;20;19;0
29128;273;336;20;20;19;0
29151;294;336;20;20;19;0
29190;315;336;20;20;19;0
29229;336;336;20;20;19;0
29233;357;336;20;20;19;0
29245;378;336;20;20;19;0
29255;399;336;20;20;19;0
29260;420;336;20;20;19;0
29282;441;336;20;20;19;0
29289;462;336;20;20;19;0
29305;483;336;20;20;19;0
29359;504;336;20;20;19;0
29376;525;336;20;20;19;0
29399;546;336;20;20;19;0
29454;567;336;20;20;19;0
29518;588;336;20;20;19;0
29554;609;336;20;20;19;0
29557;630;336;20;20;19;0
29575;651;336;20;20;19;0
29595;672;336;20;20;19;0
29609;693;336;20;20;19;0
29615;714;336;20;20;19;0
29616;735;336;20;20;19;0
29694;756;336;20;20;19;0
29699;777;336;20;20;19;0
29702;798;336;20;20;19;0
29802;819;336;20;20;19;0
29978;840;336;20;20;19;0
29980;861;336;20;20;19;0
29983;882;336;20;20;19;0
29986;903;336;20;20;19;0
29992;924;336;20;20;19;0
30001;945;336;20;20;19;0
30005;966;336;20;20;19;0
30011;987;336;20;20;19;0
30028;0;357;20;20;19;0
30031;21;357;20;20;19;0
30041;42;357;20;20;19;0
30059;63;357;20;20;19;0
30070;84;357;20;20;19;0
30106;105;357;20;20;19;0
30140;126;357;20;20;19;0
30331;147;357;20;20;19;0
30332;168;357;20;20;19;0
30333;189;357;20;20;19;0
30334;210;357;20;20;19;0
30340;231;357;20;20;19;0
30403;252;357;20;20;19;0
30418;273;357;20;20;19;0
30422;294;357;20;20;19;0
30423;315;357;20;20;19;0
30424;336;357;20;20;19;0
30436;357;357;20;20;19;0
30446;378;357;20;20;19;0
30452;399;357;20;20;19;0
30456;420;357;20;20;19;0
30475;441;357;20;20;19;0
30495;462;357;20;20;19;0
30528;483;357;20;20;19;0
30596;504;357;20;20;19;0
30693;525;357;20;20;19;0
30707;546;357;20;20;19;0
30719;567;357;20;20;19;0
30721;588;357;20;20;19;0
30733;609;357;20;20;19;0
30740;630;357;20;20;19;0
30776;651;357;20;20;19;0
30828;672;357;20;20;19;0
30830;693;357;20;20;19;0
30860;714;357;20;20;19;0
30862;735;357;20;20;19;0
30896;756;357;20;20;19;0
30906;777;357;20;20;19;0
30908;798;357;20;20;19;0
30952;819;357;20;20;19;0
31014;840;357;20;20;19;0
31034;861;357;20;20;19;0
31036;882;357;20;20;19;0
31070;903;357;20;20;19;0
31105;924;357;20;20;19;0
31119;945;357;20;20;19;0
31150;966;357;20;20;19;0
31163;987;357;20;20;19;0
31181;0;378;20;20;19;0
31186;21;378;20;20;19;0
31192;42;378;20;20;19;0
31215;63;378;20;20;19;0
31227;84;378;20;20;19;0
31243;105;378;20;20;19;0
31278;126;378;20;20;19;0
31354;147;378;20;20;19;0
31359;168;378;20;20;19;0
31383;189;378;20;20;19;0
31389;210;378;20;20;19;0
31471;231;378;20;20;19;0
31478;252;378;20;20;19;0
31505;273;378;20;20;19;0
31508;294;378;20;20;19;0
31532;315;378;20;20;19;0
31561;336;378;20;20;19;0
31563;357;378;20;20;19;0
31570;378;378;20;20;19;0
31616;399;378;20;20;19;0
31649;420;378;20;20;19;0
31665;441;378;20;20;19;0
31777;462;378;20;20;19;0
31867;483;378;20;20;19;0
31934;504;378;20;20;19;0
31957;525;378;20;20;19;0
31967;546;378;20;20;19;0
31995;567;378;20;20;19;0
32026;588;378;20;20;19;0
32032;609;378;20;20;19;0
32034;630;378;20;20;19;0
32066;651;378;20;20;19;0
32080;672;378;20;20;19;0
32085;693;378;20;20;19;0
32102;714;378;20;20;19;0
32113;735;378;20;20;19;0
32147;756;378;20;20;19;0
32160;777;378;20;20;19;0
32202;798;378;20;20;19;0
32232;819;378;20;20;19;0
32317;840;378;20;20;19;0
32321;861;378;20;20;19;0
32380;882;378;20;20;19;0
32396;903;378;20;20;19;0
32423;924;378;20;20;19;0
32431;945;378;20;20;19;0
32441;966;378;20;20;19;0
32447;987;378;20;20;19;0
32456;0;399;20;20;19;0
32463;21;399;20;20;19;0
32467;42;399;20;20;19;0
32473;63;399;20;20;19;0
32477;84;399;20;20;19;0
32479;105;399;20;20;19;0
32487;126;399;20;20;19;0
32493;147;399;20;20;19;0
32511;168;399;20;20;19;0
32553;189;399;20;20;19;0
32599;210;399;20;20;19;0
32610;231;399;20;20;19;0
32618;252;399;20;20;19;0
32622;273;399;20;20;19;0
32654;294;399;20;20;19;0
32676;315;399;20;20;19;0
32681;336;399;20;20;19;0
32722;357;399;20;20;19;0
32769;378;399;20;20;19;0
32771;399;399;20;20;19;0
32773;420;399;20;20;19;0
32780;441;399;20;20;19;0
32784;462;399;20;20;19;0
32822;483;399;20;20;19;0
32838;504;399;20;20;19;0
